id,name,content
huong-ve-sao-bang-cau-nguyen,Hướng Về Sao Băng Cầu Nguyện,"Trên đảo Tinh Phố, chàng trai Hà Hướng Vĩnh tuyệt vọng ước biến mất và tỉnh dậy với thân phận mới là Chung Tiểu Hữu, chỉ có bạn thân Uyển Triết nhận ra anh. Khi Tiểu Hữu dần tìm thấy ấm áp trong cuộc sống mới và kết nối lại với những người xung quanh, những mối tình cũ và điều ước kỳ diệu khiến các mối quan hệ trở nên rắc rối. Trước khi sao băng vụt qua lần nữa, họ phải đối mặt với sự thật, giá phải trả của điều ước và đưa ra những lựa chọn định mệnh, thử thách tình yêu và tương lai của mình."
gia-dinh-diep-vien-phan-3,Gia Đình Điệp Viên (Phần 3),"Nhằm ngăn những kẻ cực đoan châm ngòi cho cuộc chiến với quốc gia láng giềng Ostania, Twilight, điệp viên hàng đầu của Westalis phải điều tra chính trị gia người Ostanian là Donovan Desmond bằng cách xâm nhập vào trường học của con trai ông ta - học viện Eden danh giá. Dưới vỏ bọc Loid Forger, một bác sĩ, Twilight đã nhận nuôi cô bé mồ côi Anya và kết hôn giả với Yor Briar rồi cho Anya nhập học tại học viện Eden mà không hề hay biết hai người này cũng có thân phận bí mật: Yor là sát thủ được mệnh danh &quot;Công chúa Thorn&quot; còn Anya là siêu năng lực gia có khả năng đọc suy nghĩ. Tuy khởi đầu là một gia đình giả mà cả ba đều lợi dụng lẫn nhau, nhưng theo thời gian, họ dần nhận ra tầm quan trọng của hai người kia trong trái tim mình."
ban-be-hang-xom-phan-2,Bạn Bè & Hàng Xóm (Phần 2),"Khi một đại gia tài chính đột ngột rơi vào cảnh ly hôn và mất việc, anh ta bắt đầu đi ăn trộm những nhà hàng xóm giàu có để trang trải cuộc sống. Ăn trộm của hội mình chơi cùng đem lại khoái cảm kỳ lạ, nhưng dần dần khiến anh ta sa vào hố sâu chết chóc."
hoa-oai-huong-oai-huong-tim,Hoa Oải Hương (Oải Hương Tím),"Oải Hương Tím - Lavender là một câu chuyện tình nhẹ nhàng, hài hước của Athena (Trần Tuệ Lâm) một chuyên gia trị liệu bằng hương liệu và một thiên sứ ngây ngô (Kim Thành Vũ) rơi xuống sân thượng nhà cô trong một đêm mưa bão. Phim đẹp một cách kì lạ, đặc biệt là cánh đồng hoa Lavender đẹp như hư vô."
tinh-doi-mong,Tình Đợi Mong,"Tình Đợi Mong - Anna Magdalena kể về anh thợ sửa đàn piano Trần Gia Phú (Kim Thành Vũ) nhút nhát, vốn quen sống cô đơn, buồn tẻ. Rồi một ngày Dư Vinh Phú (Quách Phú Thành) - Một anh chàng ăn chơi trác táng, lôi thôi nhưng có hấp dẫn không thể cưỡng lại, chuyển đến sống cùng Gia Phú. Cả hai bị quấy rầy, rồi bị ám ảnh bởi tiếng đàn piano nghiệp dư cô gái trên lầu Mạc Mẫn Nhi (Trần Tuệ Lâm). Từ đây một “tam giác tình yêu” dần hình thành!"
hoa-thieu-hong-lien-tu,Hỏa Thiêu Hồng Liên Tự,"Lấy bối cảnh trong triều đại nhà Thanh, nội dung của phim Burning Paradise in Hell xoay quanh vị anh hùng võ thuật Phương Thế Ngọc ( Lí Thiên Sênh), người đang bị truy đuổi bởi những quân lính của triều đình. Trong quá trình trốn chạy, chàng trai trẻ bắt gặp và kết bạn với một kỹ nữ vừa trốn thoát ra khỏi lầu xanh tên là Tou-Tou (Lý Nhược Đồng), nhưng cả hai bị bắt và đưa đến Hồng Liên Tự, nơi đáng sợ nhất kể từ Đền Doom. Đó là nơi mà những người xấu được cầm đầu bởi một tay cướp nổi tiếng tàn ác (Wong Kam-Kong) khủng bố mọi người bằng cách xé toạc đầu của phụ nữ và vẽ những thứ đáng sợ trên tường. Sau đó là rất nhiều những trận chiến diễn ra, liệu rằng ai sẽ là người chiến thắng cuối cùng."
biet-luyen,Biệt Luyến,"Kể về một kiến trúc sư thành công Rick (Raymond Lam đóng vai), người phát hiện ra anh ta có thể có một quá khứ bị lãng quên. Anh ấy bị một chiếc ô tô đâm khi đang chìm đắm trong suy nghĩ về một quảng cáo có sự góp mặt của Angela Lok (Rain Li), một tiểu thuyết gia nổi tiếng. Khi tỉnh dậy, anh ấy phát hiện ra mình đã mất khả năng sáng tạo. Chỉ khi anh ấy ở gần Angela thì tia lửa mới quay trở lại. Vậy anh ta làm gì? Tất nhiên, anh ta chuyển vào tòa nhà của cô ấy."
bac-si-luu-manh,Bác Sĩ Lưu Manh,"Từ khi bỏ học trường y, Lau Mack sống một cuộc sống khiêm nhường nhưng viên mãn, điều hành một phòng khám nhỏ trong một khu ổ chuột, chữa trị cho người dân địa phương và những cô gái mại dâm nghèo khổ làm việc tại đó. Một đêm nọ, anh hộ tống một tên cướp súng bị thương đến bệnh viện công, nơi anh bất ngờ gặp lại người bạn cũ thời đại học, Tiến sĩ Jaw, giờ là một bác sĩ phẫu thuật nổi tiếng với tham vọng trở thành quản lý cấp cao. Trước sự ngạc nhiên cay đắng của Jaw, anh thấy mình bị lu mờ bởi tài năng y khoa và lòng tốt của Lau đối với bệnh nhân. Tuy nhiên, Jaw quyết tâm đẩy nhanh sự nghiệp của mình bằng cách gây tổn hại cho Lau. Âm mưu của anh diễn ra hoàn hảo, cho đến khi một tai nạn giao mạng anh vào tay Lau."
maa-behen,Maa Behen,"Khi rắc rối gõ cửa, một người mẹ cùng hai cô con gái vốn xa cách tìm cách che giấu một tội ác trong khu tập thể hay tọc mạch, nơi chẳng bí mật nào có thể giữ kín."
muoi-hai-dem,Mười Hai Đêm,Bộ phim này trải qua 12 đêm quan trọng (không phải những đêm liên tiếp) trong mối quan hệ giữa hai nhân vật. Bộ phim cung cấp một số thông tin chi tiết về sự lặp lại liên quan đến các chu kỳ mối quan hệ từ sự quan tâm thông qua các căng thẳng khác nhau đến sự không quan tâm cuối cùng
nam-than-nu-ai,Nam Thân Nữ Ái,"Cheung Yung (Quách Phú Thành) làm khách mời trong chương trình trò chuyện trên đài phát thanh. Nhưng anh lại gây gổ với người dẫn chương trình Luna Yung (Trần Tuệ Lâm) vì cô ta dám “xỉ nhục” album kỷ lục của anh và dùng mọi lời lẽ thô tục nhất để nói chuyện với cô ta. Và khi 2 ngọn lửa dần xẹp xuống, họ đột nhiên nhận ra rằng họ đã rất quyến luyến đối phương. &nbsp;And I Hate You So (Nam Thân Nữ Ái) sở hữu motip kinh điển: chàng trai và cô gái ghét nhau vì lý do nào đó, song lại hay chạm mặt nhau rồi sau đấy kết thúc trong tình yêu. Nhưng đó là một công thức hiệu quả của phim Hồng Kông rom-com cổ điển, cho dù bao nhiêu lần đi chăng nữa thì khán giả vẫn quay lại xem thêm. Những khung hình tuyệt đẹp về những khu vực của Hồng Kông như Causeway Bay và SoHo khiến trái tim khán giả rung động."
zombie-land-saga-movie-thien-duong-ngan-ha-mong-tuong,Zombie Land Saga Movie: Thiên Đường Ngân Hà Mộng Tưởng,"Zombie Land Saga: Yumeginga Paradise (2025) là movie tiếp nối mùa 2 của series anime Zombie Land Saga. Nội dung xoay quanh nhóm idol zombie Franchouchou khi họ trở thành đại sứ cho sự kiện Expo tại Saga. Tuy nhiên, một phi thuyền khổng lồ bất ngờ xuất hiện và tấn công tỉnh Saga, đẩy cả nhóm vào cuộc chiến giải cứu quê hương. Đặc biệt, Tae Yamada – thành viên bí ẩn nhất của nhóm – thức tỉnh ký ức và đóng vai trò then chốt trong việc chống lại cuộc xâm lăng."
ranh-gioi-ngay-dem,Ranh Giới Ngày Đêm,"Sau khi cha mình – một người tố giác sai phạm trong một tập đoàn lớn – tự sát, Koji Akashi trở về quê và phát hiện gia đình đang bị đẩy vào cảnh khốn cùng. Trong quá trình tìm kiếm sự thật đằng sau cái chết của cha, anh gặp Kitamura, chủ một trại trẻ mồ côi. Kitamura tuy bề ngoài hiền lành nhưng sẵn sàng phạm tội nếu điều đó giúp bảo vệ những đứa trẻ ở trại mồ côi. Dần dần, Koji bị cuốn vào vòng xoáy trả thù, công lý và tội ác."
luat-phap-va-trat-tu-nan-nhan-dac-biet-phan-16,Luật Pháp Và Trật Tự: Nạn Nhân Đặc Biệt (Phần 16),"Trong hệ thống tư pháp hình sự, các tội danh liên quan đến xâm hại tình dục được coi là đặc biệt ghê tởm. Tại thành phố New York, những thám tử tận tụy điều tra các vụ trọng tội tàn ác này là thành viên của một đội ngũ tinh nhuệ được biết đến với cái tên Đơn Vị Nạn Nhân Đặc Biệt. Đây là những câu chuyện của họ."
luat-phap-va-trat-tu-nan-nhan-dac-biet-phan-15,Luật Pháp Và Trật Tự: Nạn Nhân Đặc Biệt (Phần 15),"Trong hệ thống tư pháp hình sự, các tội danh liên quan đến xâm hại tình dục được coi là đặc biệt ghê tởm. Tại thành phố New York, những thám tử tận tụy điều tra các vụ trọng tội tàn ác này là thành viên của một đội ngũ tinh nhuệ được biết đến với cái tên Đơn Vị Nạn Nhân Đặc Biệt. Đây là những câu chuyện của họ."
luat-phap-va-trat-tu-nan-nhan-dac-biet-phan-14,Luật Pháp Và Trật Tự: Nạn Nhân Đặc Biệt (Phần 14),"Trong hệ thống tư pháp hình sự, các tội danh liên quan đến xâm hại tình dục được coi là đặc biệt ghê tởm. Tại thành phố New York, những thám tử tận tụy điều tra các vụ trọng tội tàn ác này là thành viên của một đội ngũ tinh nhuệ được biết đến với cái tên Đơn Vị Nạn Nhân Đặc Biệt. Đây là những câu chuyện của họ."
luat-phap-va-trat-tu-nan-nhan-dac-biet-phan-13,Luật Pháp Và Trật Tự: Nạn Nhân Đặc Biệt (Phần 13),"Trong hệ thống tư pháp hình sự, các tội danh liên quan đến xâm hại tình dục được coi là đặc biệt ghê tởm. Tại thành phố New York, những thám tử tận tụy điều tra các vụ trọng tội tàn ác này là thành viên của một đội ngũ tinh nhuệ được biết đến với cái tên Đơn Vị Nạn Nhân Đặc Biệt. Đây là những câu chuyện của họ."
luat-phap-va-trat-tu-nan-nhan-dac-biet-phan-12,Luật Pháp Và Trật Tự: Nạn Nhân Đặc Biệt (Phần 12),"Trong hệ thống tư pháp hình sự, các tội danh liên quan đến xâm hại tình dục được coi là đặc biệt ghê tởm. Tại thành phố New York, những thám tử tận tụy điều tra các vụ trọng tội tàn ác này là thành viên của một đội ngũ tinh nhuệ được biết đến với cái tên Đơn Vị Nạn Nhân Đặc Biệt. Đây là những câu chuyện của họ."
rick-va-morty-phan-9,Rick Và Morty (Phần 9),"Season 9 tiếp tục sau các sự kiện lớn liên quan đến Evil Morty và sự sụp đổ của Citadel. Khác với một số mùa gần đây thiên về các tập độc lập, mùa này quay trở lại với một cốt truyện xuyên suốt về đa vũ trụ và mối quan hệ phức tạp giữa Rick, Morty và Evil Morty."
ke-khong-tron-ven,Kẻ Không Trọn Vẹn,"Phim xoay quanh hai người đàn ông Niall và Ruben, lớn lên như anh em dù không cùng huyết thống. Sau 30 năm, họ gặp lại nhau tại đám cưới của Niall. Cuộc hội ngộ tưởng chừng bình thường lại dẫn đến một vụ bạo lực bất ngờ, từ đó câu chuyện quay ngược về quá khứ để hé lộ."
nguoi-ban-cua-ba,Người Bạn Của Bà,"Để thoát khỏi sự căng thẳng từ việc bố mẹ ly hôn, một cô gái tuổi teen tìm thấy niềm an ủi khi giúp người bà đang đau ốm của mình tìm lại và đoàn tụ với người phụ nữ bà từng yêu."
nhan-luc,Nhân Lực,"Không ai hay biết Fren, quản lý nhân sự, đang mang thai tháng đầu tiên. Khi phỏng vấn loạt nhân sự trẻ, cô trăn trở việc đưa một sinh mệnh mới đến với thế giới ảm đạm này."
chi-em-sinh-tu,Chị Em Sinh Tử,"Ở một đất nước bị chiến tranh tàn phá tại Trung Đông, các chị em phụ nữ bị bắt cóc và làm nô lệ tình dục. Một lữ đoàn đã được thành lập và nổi dậy chống lại sự đàn áp..."
phan-kim-lien-di-ban,Phan Kim Liên dị bản,"Phim gồm 2 đĩa với sub Việt chuẩn. Nội dung phim kể về một thương gia giàu có đời nhà Bắc Tống. Khi chết trẻ, ông được quỷ vô thường lôi đến điện Diêm La gặp Diêm Vương hỏi tội. Diêm Vương đưa ra những bản cáo trạng về tội lỗi của hắn, nào là cướp vợ nhà lành, mua bán trinh tiết, gian dâm với phụ nữ, người hầu, gái già, gái trẻ dù trong gia trang hắn đầy vợ và thê thiếp… đặc biệt là vụ hắn giết chồng của Kim Liên. Hắn một mực chối tội và ở tận cùng sự khinh bỉ tên đê tiện, Diêm Vương tiết lộ một bí mật động trời mà hắn không ngờ đến…"
